"","x","y","SVM.Aspatial","SVM.SDO"
"275",846340.144,-4149360.115,1.65215443886903,1.83385719042979
"276",856340.144,-4149360.115,1.53900615571448,1.86937166517746
"277",866340.144,-4149360.115,1.82730054804443,1.89275286585454
"278",876340.144,-4149360.115,1.97449730506326,1.91502086701909
"279",886340.144,-4149360.115,1.89209623344097,1.93854884186828
"280",896340.144,-4149360.115,1.908019269976,1.96100330753787
"281",906340.144,-4149360.115,1.93624141329754,1.97610614052093
"282",916340.144,-4149360.115,1.88504043865458,1.99696164472471
"283",926340.144,-4149360.115,1.97624996526218,2.00402665528532
"284",936340.144,-4149360.115,1.98927347422921,2.00435615294586
"285",946340.144,-4149360.115,1.89191980810507,2.00030200938455
"286",956340.144,-4149360.115,1.9400770715972,1.98950577230899
"287",966340.144,-4149360.115,1.95426135725522,1.97087402387571
"288",976340.144,-4149360.115,1.97493275857048,1.94673109697016
"289",986340.144,-4149360.115,1.87175304256753,1.93175402890752
"290",996340.144,-4149360.115,2.02559619280101,1.8867733282119
"291",1006340.144,-4149360.115,1.9211458203631,1.85462097105191
"292",1016340.144,-4149360.115,2.007012677073,1.81358492338419
"293",1026340.144,-4149360.115,1.94089868162211,1.76632513829874
"294",1036340.144,-4149360.115,0.994459705759505,1.72071774255199
"295",1056340.144,-4149360.115,1.30102792020537,1.69247687553926
"296",1066340.144,-4149360.115,1.11147527622167,1.66692306767347
"297",1076340.144,-4149360.115,1.1882935765192,1.6433342208199
"298",1086340.144,-4149360.115,0.934364687561702,1.61186442687747
"299",1096340.144,-4149360.115,1.04802031693406,1.57308677586177
"300",1106340.144,-4149360.115,1.12800383843312,1.52771469714585
"301",726340.144,-4139360.115,0.828320738616131,1.42580834988627
"302",736340.144,-4139360.115,1.10352035037379,1.46259374522864
"303",746340.144,-4139360.115,0.906004127032297,1.50216317475844
"304",756340.144,-4139360.115,1.17904914464258,1.53720038357196
"305",766340.144,-4139360.115,1.28637479144963,1.57009219868144
"306",776340.144,-4139360.115,1.15760218194048,1.60281453313815
"307",786340.144,-4139360.115,1.06647546312225,1.63923216930979
"308",796340.144,-4139360.115,1.08069377623151,1.67869565102113
"309",846340.144,-4139360.115,1.49622024941786,1.80238702045005
"310",856340.144,-4139360.115,1.6467752383097,1.83482221331281
"311",866340.144,-4139360.115,1.74615573780905,1.85690657128481
"312",876340.144,-4139360.115,1.86355327716489,1.8717204746429
"313",886340.144,-4139360.115,1.84181180847321,1.89533888788015
"314",896340.144,-4139360.115,1.90448913184476,1.92083970389362
"315",906340.144,-4139360.115,1.83299030681135,1.92794199292592
"316",916340.144,-4139360.115,1.82884402761453,1.93858439780884
"317",926340.144,-4139360.115,1.51157010864481,1.94237336761733
"318",936340.144,-4139360.115,1.95146094417032,1.93852012864858
"319",946340.144,-4139360.115,1.93342222569698,1.93231636346533
"320",956340.144,-4139360.115,1.89131245520518,1.92425644292869
"321",966340.144,-4139360.115,1.90997194554428,1.9110097696919
"322",976340.144,-4139360.115,1.98316058731397,1.90246173533733
"323",986340.144,-4139360.115,1.93705067425579,1.88816421205817
"324",996340.144,-4139360.115,2.01441138995995,1.85216171435494
"325",1006340.144,-4139360.115,1.9271350864257,1.81384465012013
"326",1016340.144,-4139360.115,1.96910415099249,1.77579664236175
"327",1026340.144,-4139360.115,1.94836309200624,1.72155536491657
"328",1036340.144,-4139360.115,1.71436014234634,1.67107351609715
"329",1076340.144,-4139360.115,1.03098268140589,1.61283982859182
"330",1086340.144,-4139360.115,0.982654099685926,1.59381793251723
